2014-01-03,1.5889841961325146e-05,7.945125980768353e-05,3.2648957130732015e-05,0.0002608823124319315,0.0011518091196194291,0.0002974408562295139,6.330432370305061e-05,0.002472937572747469,0.0010818785522133112,0.00029263124451972544,0.0004461814824026078,0.0011643003672361374,0.0012532040709629655,0.007256662473082542,0.0012414964148774743,0.001056998735293746,0.0011241445317864418,0.0006261089001782238,0.0025682279374450445,0.00048368959687650204,0.0002765101089607924,0.0022313743829727173,0.0003669117868412286,0.0005601271404884756,0.0006128487875685096,0.0008337206672877073,0.002515119034796953,0.00920936930924654,0.7994149327278137,0.01940140500664711,0.007832181639969349,0.0007064028177410364,0.0027346753049641848,0.010268048383295536,0.0010889375116676092,0.0011113757500424981,0.0001588085142429918,3.226525950594805e-05,0.0010334557155147195,0.0009522978798486292,0.004470789805054665,0.003939557354897261,0.057143960148096085,0.019696084782481194,0.0013521243818104267,0.0003070244856644422,0.0029220348224043846,0.008534462191164494,0.006577061954885721,0.010746362619102001
2014-01-06,6.148942338768393e-05,0.00028945240774191916,0.00013369746739044785,0.000363473838660866,0.0025913582649081945,0.0007275562966242433,0.000217409324250184,0.004708117339760065,0.0018219620687887073,0.001729788607917726,0.00044996754149906337,0.0037909806706011295,0.0008228497463278472,0.022725524380803108,0.0011364122619852424,0.0021319377701729536,0.0022464192006736994,0.0012625231174752116,0.003087884047999978,0.000911181210540235,0.00034620921360328794,0.004175819456577301,0.00041702119051478803,0.0007290294161066413,0.001336397835984826,0.001377013511955738,0.004020216874778271,0.020994527265429497,0.6920540928840637,0.040317025035619736,0.025171248242259026,0.000997498631477356,0.006749104708433151,0.01129288412630558,0.001190084614790976,0.002028130693361163,0.0002926389570347965,5.8948786318069324e-05,0.0032471097074449062,0.0009242085507139564,0.005038924049586058,0.007329413667321205,0.037094272673130035,0.0255446657538414,0.0011098257964476943,0.0019883238710463047,0.00784209743142128,0.014864285476505756,0.013652962632477283,0.016605932265520096
2014-01-07,9.179658809443936e-05,0.0003784802684094757,0.00015051703667268157,0.0006994937430135906,0.0019810693338513374,0.002328485017642379,0.00012573195272125304,0.011708238162100315,0.0036021729465574026,0.0014512332854792476,0.0013601953396573663,0.006723570171743631,0.0013942160876467824,0.01637701876461506,0.0022211819887161255,0.003980220761150122,0.00424993596971035,0.003869885578751564,0.007549775764346123,0.002753677312284708,0.0007748045609332621,0.003996237181127071,0.0012188026448711753,0.0014072611229494214,0.003984902054071426,0.004080973099917173,0.006235703360289335,0.041708458214998245,0.4374309778213501,0.04966657981276512,0.07354044169187546,0.0030560879968106747,0.020344030112028122,0.01959218829870224,0.0024155122227966785,0.004671533592045307,0.0009020882425829768,8.395274198846892e-05,0.00440532062202692,0.0022706184536218643,0.005456364247947931,0.016151171177625656,0.06367228180170059,0.043561484664678574,0.002579641994088888,0.004013332072645426,0.00769443903118372,0.03533923998475075,0.01895165629684925,0.047797009348869324
2014-01-08,0.00016134818724822253,0.0004524440155364573,0.0002154464746126905,0.0018065919866785407,0.004892963450402021,0.005379783920943737,0.0001189317845273763,0.02350625768303871,0.004311786498874426,0.00016405057976953685,0.0021003971341997385,0.007186345290392637,0.0013918690383434296,0.007762670051306486,0.002886745147407055,0.004383368417620659,0.004978168290108442,0.007979834452271461,0.00710823992267251,0.007173684425652027,0.0008028772426769137,0.004820485133677721,0.002249374520033598,0.001251798472367227,0.004450367297977209,0.00564945861697197,0.0070096817798912525,0.035387855023145676,0.4512523412704468,0.03649762272834778,0.07389369606971741,0.005422355607151985,0.026517953723669052,0.014177373610436916,0.0023914312478154898,0.00648202421143651,0.0012912009842693806,0.00013098301133140922,0.0020748551469296217,0.0010981076629832387,0.008790322579443455,0.014257309027016163,0.04318229854106903,0.017318427562713623,0.006085870321840048,0.006388507783412933,0.0033077653497457504,0.041942253708839417,0.020162247121334076,0.061752114444971085
2014-01-09,0.0003840916615445167,0.000490053731482476,0.0008388729183934629,0.011110815219581127,0.03124137967824936,0.009711910039186478,0.00018270478176418692,0.07295985519886017,0.008109057322144508,0.00013512917212210596,0.0038781308103352785,0.009234409779310226,0.0014220456359907985,0.008334081619977951,0.005173944402486086,0.0035595635417848825,0.00968759786337614,0.02038963884115219,0.005178721621632576,0.016622088849544525,0.0010255209635943174,0.008602392859756947,0.003825798397883773,0.0016577662900090218,0.004236522130668163,0.004233462270349264,0.014724220149219036,0.04772539436817169,0.2722666263580322,0.03128411993384361,0.05399863049387932,0.00761816930025816,0.06307603418827057,0.0053993454203009605,0.003312547691166401,0.013538016937673092,0.0021488626953214407,0.0006662197411060333,0.0006237908382900059,0.0003391052014194429,0.030081963166594505,0.019655508920550346,0.042555563151836395,0.007736838888376951,0.010557686910033226,0.012027743272483349,0.0022365027107298374,0.03335537016391754,0.02448655664920807,0.058359432965517044
2014-01-10,0.0003290943568572402,0.0003709837910719216,0.0005765203386545181,0.011899780482053757,0.045427355915308,0.00828892458230257,0.0002570142678450793,0.04963749647140503,0.006368386559188366,0.00011061259283451363,0.005435064435005188,0.014672713354229927,0.0016158013604581356,0.008553254418075085,0.005957715678960085,0.0037810811772942543,0.007760100997984409,0.013163382187485695,0.0008796755573712289,0.02341311424970627,0.0018404042348265648,0.008816312067210674,0.003560706041753292,0.003666650503873825,0.004343343432992697,0.005741558037698269,0.043586790561676025,0.08261371403932571,0.1814689338207245,0.03581344336271286,0.04413307458162308,0.006776732858270407,0.056999463587999344,0.005559367127716541,0.0050243656150996685,0.010482225567102432,0.002384635154157877,0.0019301576539874077,0.0007845432846806943,0.0002511890488676727,0.05933852866292,0.01795969344675541,0.05685511603951454,0.00940309464931488,0.018586892634630203,0.00574160274118185,0.006227261386811733,0.03291630372405052,0.025686414912343025,0.05300936475396156
2014-01-13,0.0002040616818703711,0.00025110598653554916,0.00011397162597859278,0.008125216700136662,0.051550913602113724,0.006029857788234949,0.0018508852226659656,0.00997804757207632,0.0036707816179841757,0.00031278698588721454,0.006828439421951771,0.016200946643948555,0.0022146112751215696,0.009414364583790302,0.0052575524896383286,0.004092980641871691,0.00389153347350657,0.009856567718088627,0.0007517114863730967,0.028317397460341454,0.0030296528711915016,0.008919539861381054,0.0032198659610003233,0.010027463547885418,0.007091221399605274,0.030250051990151405,0.07875050604343414,0.21152697503566742,0.04052010551095009,0.019963523373007774,0.04038798063993454,0.009151702746748924,0.04332232102751732,0.025744210928678513,0.01035407092422247,0.011430580168962479,0.0031108108814805746,0.0008585780160501599,0.0008325926610268652,0.0008449144079349935,0.038917794823646545,0.013245896436274052,0.04195750504732132,0.01966254413127899,0.03365299850702286,0.0007068198174238205,0.005610728170722723,0.03100411407649517,0.027161715552210808,0.0598292201757431
2014-01-14,0.00025931608979590237,0.0002563981106504798,9.924679034156725e-05,0.007056043948978186,0.034263741225004196,0.0036276213359087706,0.010130808688700199,0.011787531897425652,0.0027564740739762783,0.00041786590008996427,0.006200925447046757,0.0148368701338768,0.0020854694303125143,0.003805816639214754,0.0041323471814394,0.0031240275129675865,0.006494332104921341,0.0127950981259346,0.002250310266390443,0.02503233589231968,0.004333832301199436,0.009313670918345451,0.004144394304603338,0.012699631042778492,0.008784332312643528,0.061676908284425735,0.09010868519544601,0.17515352368354797,0.03126531466841698,0.02016977220773697,0.042326852679252625,0.01719292253255844,0.02861606888473034,0.027641719207167625,0.008010261692106724,0.006806014571338892,0.003945929929614067,0.0013170929159969091,0.0014492354821413755,0.002751672873273492,0.05729074031114578,0.00820067711174488,0.06002536788582802,0.01097648125141859,0.04984727129340172,0.0008012835751287639,0.0030697803013026714,0.027213117107748985,0.02516123279929161,0.04829372465610504
2014-01-15,0.0001904863747768104,0.00028449780074879527,6.36186232441105e-05,0.004693135619163513,0.0111846923828125,0.001637121895328164,0.00414279755204916,0.006647184025496244,0.003161708125844598,0.0005688017117790878,0.009265993721783161,0.014172783121466637,0.003772033378481865,0.00023964603315107524,0.0021497830748558044,0.0035040469374507666,0.00751483254134655,0.005506464745849371,0.004453553352504969,0.0235125869512558,0.011962534859776497,0.005825341679155827,0.006452260538935661,0.023387687280774117,0.011359518393874168,0.017288804054260254,0.12652574479579926,0.032061293721199036,0.13621558248996735,0.04728362709283829,0.029363468289375305,0.052587565034627914,0.02611924335360527,0.018868418410420418,0.0032813118305057287,0.0027622890193015337,0.004468434955924749,0.0016317397821694613,0.00133488979190588,0.001947838463820517,0.08517187833786011,0.004484089091420174,0.08082456141710281,0.002903120592236519,0.10207612812519073,0.0004879581683780998,0.0004599920066539198,0.011283980682492256,0.028635313734412193,0.016279682517051697
2014-01-16,0.00010529478458920494,0.00017756018496584147,4.3527939851628616e-05,0.0010408239904791117,0.0016554282046854496,0.000642629514914006,0.0006295719067566097,0.006960539147257805,0.002211154205724597,0.0009234231547452509,0.004195645451545715,0.004552345257252455,0.0018570609390735626,7.293750968528911e-05,0.0015149815008044243,0.001466511283069849,0.00630554324015975,0.001201150007545948,0.005012998357415199,0.007810190785676241,0.01142366137355566,0.002486931625753641,0.0036781029775738716,0.009468707256019115,0.006244947202503681,0.006967213936150074,0.07164310663938522,0.013137281872332096,0.47407788038253784,0.048253580927848816,0.010545389726758003,0.02578023076057434,0.012270468287169933,0.006124068982899189,0.000868245551828295,0.0006796381203457713,0.002029329538345337,0.0005073717911727726,0.000601713836658746,0.0005361687508411705,0.04579217731952667,0.0017990842461585999,0.10892080515623093,0.0019650007598102093,0.06490981578826904,0.0002488051541149616,0.00027194235008209944,0.0021448181942105293,0.015506455674767494,0.0027377966325730085
