date,x_close,y_close
2002-07-03,0.15906477898630106,1.070997557226772
2002-07-04,-0.023141450998756592,1.0336938491580774
2002-07-05,0.07099755722677205,0.9118926517930376
2002-07-08,0.033693849158077285,0.9248791431973206
2002-07-09,-0.08810734820696242,0.9712211726335555
2002-07-10,-0.07512085680267948,0.996343967005204
2002-07-11,-0.0287788273664446,0.9702578462041821
2002-07-12,-0.003656032994795954,1.0406711551805876
2002-07-15,-0.02974215379581795,0.9402804999153019
2002-07-16,0.04067115518058768,1.0741081119984512
2002-07-17,-0.059719500084698056,1.0176997140577393
2002-07-18,0.07410811199845127,0.9751316972170946
2002-07-19,0.017699714057739235,1.0178258178258877
2002-07-22,-0.02486830278290537,1.0175137191593588
2002-07-23,0.017825817825887588,1.0273989404682713
2002-07-24,0.017513719159358745,0.8968891677042221
2002-07-25,0.027398940468271293,1.0222233302689034
2002-07-26,-0.10311083229577794,0.8543598441555824
2002-07-29,0.022223330268903475,1.0168069110822
2002-07-30,-0.14564015584441753,0.9916320103406701
2002-07-31,0.016806911082200043,1.0451821070867473
2002-08-01,-0.008367989659329984,0.9590107032664732
2002-08-02,0.04518210708674722,1.1219584367641546
2002-08-05,-0.04098929673352684,0.8568990241314189
2002-08-07,0.12195843676415466,0.9696290675729992
2002-08-08,-0.14310097586858106,1.0515134715314272
2002-08-09,-0.030370932427000865,1.0
2002-08-12,0.051513471531427206,1.020704833049277
2002-08-13,0.0,1.0440952029220838
2002-08-14,0.02070483304927698,0.9393751433347487
2002-08-16,0.04409520292208385,1.0408221342553077
2002-08-19,-0.060624856665251275,1.0314986898069358
2002-08-20,0.040822134255307785,0.9359780942359676
2002-08-21,0.031498689806935785,0.9137396211597159
2002-08-22,-0.06402190576403247,0.9954854600176825
2002-08-23,-0.08626037884028412,0.9678132134696514
2002-08-26,-0.0045145399823175005,1.0139215300241997
2002-08-27,-0.03218678653034858,0.8404584555015173
2002-08-29,0.013921530024199682,1.0729488333175314
2002-08-30,-0.15954154449848273,0.916181426784767
2002-09-03,0.07294883331753134,1.1704112843961847
2002-09-04,-0.08381857321523303,1.053824319808594
2002-09-05,0.1704112843961846,0.8027200935097205
2002-09-06,0.05382431980859391,0.9893047228715025
2002-09-09,-0.19727990649027952,1.172416120316332
2002-09-12,-0.010695277128497445,0.8748367893011477
2002-09-13,0.17241612031633188,1.0253177791927288
2002-09-16,-0.12516321069885225,1.048790110699388
2002-09-17,0.025317779192728804,0.946197353119635
2002-09-18,0.048790110699388045,1.005012536180977
2002-09-19,-0.053802646880365006,0.9591778963117352
2002-09-23,0.005012536180977053,0.9628607341897565
2002-09-24,-0.04082210368826481,1.0371392658102434
2002-09-25,-0.03713926581024355,0.9789466920065537
2002-09-27,0.037139265810243516,1.061875411681711
2002-09-30,-0.02105330799344625,1.0
2002-10-01,0.06187541168171106,0.9591778963117352
2002-10-04,0.0,1.0358095675072878
2002-10-08,-0.04082210368826481,1.1138670266930788
2002-10-09,0.03580956750728774,1.0044742081624118
2002-10-11,0.11386702669307887,1.0176994258354548
2002-10-14,0.004474208162411767,1.17277336711261
2002-10-16,0.01769942583545486,0.9273104135153827
2002-10-17,0.17277336711261,0.9799591543473501
2002-10-18,-0.07268958648461729,1.074107998131068
2002-10-21,-0.020040845652649835,0.9095651285366664
2002-10-22,0.07410799813106791,1.0122701384248067
2002-10-23,-0.09043487146333362,0.9414057837929116
2002-10-24,0.012270138424806704,0.9649085903037496
2002-10-25,-0.058594216207088344,0.9354614120248742
2002-10-28,-0.03509140969625039,0.980768731514906
2002-10-29,-0.06453858797512578,1.1774554823635586
2002-10-30,-0.01923126848509406,0.9959266187203406
2002-10-31,0.1774554823635586,1.0555697272859907
2002-11-01,-0.004073381279659445,1.015326295331632
2002-11-04,0.05556972728599085,0.8874312055711763
2002-11-05,0.01532629533163199,0.9697599530229766
2002-11-07,-0.11256879442882368,1.0512933075205453
2002-11-08,-0.030240046977023448,1.0
2002-11-11,0.05129330752054525,1.0327897906259713
2002-11-12,0.0,0.9376100266071747
2002-11-13,0.03278979062597142,1.0
2002-11-14,-0.062389973392825315,1.0664143001942712
2002-11-15,0.0,0.9548178929132528
2002-11-20,0.06641430019427112,0.983050271248794
2002-11-21,-0.04518210708674718,0.9827583426696131
2002-11-22,-0.016949728751206025,1.0467176302395471
2002-11-26,-0.017241657330386805,0.9790348344191757
2002-11-27,0.046717630239547156,1.167380005673019
2002-11-28,-0.020965165580824303,0.9522845309950464
2002-11-29,0.16738000567301906,0.8191809138720614
2002-12-02,-0.04771546900495357,1.0397403514213595
2002-12-03,-0.18081908612793857,0.9956617333797907
2002-12-04,0.03974035142135954,1.0257524646587228
2002-12-05,-0.004338266620209303,0.943339969563788
2002-12-06,0.02575246465872276,1.1022165689732095
2002-12-09,-0.056660030436212004,0.9836731266677342
2002-12-10,0.10221656897320955,0.9958761641756793
2002-12-11,-0.016326873332265752,0.9315972857078276
2002-12-12,-0.004123835824320732,0.9955654744778877
2002-12-16,-0.06840271429217236,1.030636997856324
2002-12-17,-0.004434525522112285,0.9285409882157772
2002-12-18,0.030636997856323834,1.092781755385464
2002-12-19,-0.07145901178422277,0.9700192043175857
2002-12-20,0.092781755385464,1.0172416573303869
