Date,Open,High,Low,Close,Adj Close,Volume
2003-08-22,,,,,,
2004-02-10,,,,,,
2004-07-13,,,,,,
2004-11-04,,,,,,
2005-02-01,,,,,,
2005-07-07,,,,,,
2005-08-19,,,,,,
2005-11-07,,,,,,
2006-02-06,,,,,,
2006-09-08,,,,,,
2006-10-31,,,,,,
2007-03-21,,,,,,
2008-06-04,,,,,,
2008-08-14,,,,,,
2009-07-27,,,,,,
2010-04-22,,,,,,
2010-12-20,,,,,,
2011-07-25,,,,,,
2012-06-18,127.33699798583984,128.07400512695312,123.4280014038086,125.22200012207031,113.97052764892578,7633.0
2012-06-19,127.33699798583984,127.33699798583984,123.08399963378906,123.47699737548828,112.38230895996094,5483.0
2012-06-20,124.87799835205078,125.34500122070312,123.8949966430664,124.28800201416016,113.1204605102539,3825.0
2012-06-21,122.98500061035156,127.7300033569336,122.91200256347656,126.81999969482422,115.42494201660156,22658.0
2012-06-22,126.35299682617188,127.8280029296875,124.06700134277344,126.94300079345703,115.53691101074219,4155.0
2012-06-25,125.32099914550781,126.3290023803711,123.8949966430664,124.36199951171875,113.18782806396484,5152.0
2012-06-26,125.37000274658203,125.37000274658203,124.19000244140625,124.38700103759766,113.21056365966797,1433.0
2012-06-27,124.87799835205078,125.37000274658203,123.94400024414062,124.23899841308594,113.07586669921875,793.0
2012-06-28,127.09100341796875,127.21399688720703,118.73300170898438,121.14199829101562,110.25714874267578,196500.0
2012-06-29,122.37100219726562,125.61599731445312,120.60099792480469,124.38700103759766,113.21056365966797,121422.0
2012-07-02,125.98500061035156,126.84500122070312,124.31300354003906,126.10700225830078,114.77603912353516,19304.0
2012-07-03,128.76199340820312,129.00799560546875,126.5989990234375,127.18900299072266,115.76080322265625,664364.0
2012-07-04,128.24600219726562,136.18600463867188,127.9020004272461,134.56399536132812,122.47315979003906,77992.0
2012-07-05,134.95700073242188,139.7259979248047,132.5970001220703,138.4720001220703,126.02999114990234,86838.0
2012-07-06,139.43099975585938,139.43099975585938,131.93299865722656,132.8179931640625,120.8840103149414,20016.0
2012-07-09,132.7449951171875,136.18600463867188,131.27000427246094,132.72000122070312,120.79483795166016,12805.0
2012-07-10,132.4499969482422,135.2030029296875,132.4499969482422,134.29299926757812,122.22648620605469,56235.0
2012-07-11,134.71099853515625,135.2030029296875,133.72799682617188,134.61300659179688,122.51774597167969,11449.0
2012-07-12,133.72799682617188,142.08599853515625,133.72799682617188,139.5290069580078,126.99205017089844,181422.0
2012-07-13,140.61099243164062,146.46200561523438,138.69400024414062,141.44700622558594,128.73768615722656,165848.0
2012-07-16,142.9709930419922,143.36399841308594,134.95700073242188,140.7830047607422,128.1333770751953,41090.0
2012-07-17,141.32400512695312,142.55299377441406,139.677001953125,140.26699829101562,127.66370391845703,8506.0
2012-07-18,141.4709930419922,146.41200256347656,141.4709930419922,145.05999755859375,132.02603149414062,53731.0
2012-07-19,146.21600341796875,148.968994140625,143.56100463867188,144.47000122070312,131.4890594482422,17539.0
2012-07-20,142.5780029296875,146.8800048828125,142.5780029296875,146.21600341796875,133.0782012939453,9783.0
2012-07-23,141.5449981689453,146.7570037841797,141.5449981689453,145.74899291992188,132.65310668945312,7680.0
2012-07-24,145.552001953125,147.98599243164062,143.8560028076172,146.53500366210938,133.3685302734375,15897.0
2012-07-25,147.98599243164062,147.98599243164062,143.63499450683594,144.6179962158203,131.62380981445312,16058.0
2012-07-26,145.03599548339844,146.68299865722656,142.5780029296875,145.64999389648438,132.56304931640625,9759.0
2012-07-27,148.10899353027344,148.1820068359375,142.13499450683594,142.84800720214844,130.01280212402344,7088.0
2012-07-30,139.7010040283203,144.93800354003906,139.677001953125,143.48699951171875,130.5944061279297,10080.0
2012-07-31,143.093994140625,146.0189971923828,143.093994140625,145.05999755859375,132.02603149414062,3449.0
2012-08-01,144.05299377441406,147.93699645996094,143.8800048828125,146.9040069580078,133.7043914794922,296804.0
2012-08-02,147.98599243164062,148.42799377441406,143.5850067138672,144.6179962158203,131.62380981445312,7808.0
