Date,Open,High,Low,Close,Adj Close,Volume
2011-11-18,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-11-21,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-11-22,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-11-23,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-11-24,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-11-25,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-11-28,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-11-29,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-11-30,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-12-01,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-12-02,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-12-05,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-12-07,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-12-08,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-12-09,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-12-12,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-12-13,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,1.817309856414795,0
2011-12-14,25.0,25.0,25.0,25.0,22.162315368652344,200
2011-12-15,25.0,25.0,25.0,25.0,22.162315368652344,0
2011-12-16,25.0,25.0,25.0,25.0,22.162315368652344,0
2011-12-19,25.0,25.0,25.0,25.0,22.162315368652344,0
2011-12-20,25.0,25.0,25.0,25.0,22.162315368652344,0
2011-12-21,25.0,25.0,25.0,25.0,22.162315368652344,0
2011-12-22,25.0,25.0,25.0,25.0,22.162315368652344,0
2011-12-23,25.0,25.0,25.0,25.0,22.162315368652344,0
2011-12-26,25.0,25.0,25.0,25.0,22.162315368652344,0
2011-12-27,25.0,25.0,25.0,25.0,22.162315368652344,0
2011-12-28,25.0,25.0,25.0,25.0,22.162315368652344,0
2011-12-29,25.0,25.0,25.0,25.0,22.162315368652344,0
2011-12-30,25.0,25.0,25.0,25.0,22.162315368652344,0
2012-01-02,25.0,25.0,25.0,25.0,22.162315368652344,0
2012-01-03,25.0,25.0,25.0,25.0,22.162315368652344,0
2012-01-04,25.0,25.0,25.0,25.0,22.162315368652344,0
2012-01-05,25.0,25.0,25.0,25.0,22.162315368652344,0
2012-01-06,25.0,25.0,25.0,25.0,22.162315368652344,0
