Date,Open,High,Low,Close,Adj Close,Volume
2002-01-07,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,100
2002-01-14,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,800
2002-01-21,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,2000
2002-02-08,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,200
2002-02-13,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,200
2002-02-15,1.25,1.25,1.25,1.25,1.25,100
2002-02-19,1.5,1.5,1.5,1.5,1.5,100
2002-02-20,1.5,1.5,1.5,1.5,1.5,1000
2002-02-21,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,200
2002-02-25,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4500000476837158,300
2002-03-06,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,600
2002-03-07,2.0,2.0,2.0,2.0,2.0,6200
2002-03-08,1.75,1.75,1.7000000476837158,1.7000000476837158,1.7000000476837158,1000
2002-03-13,1.5499999523162842,1.5499999523162842,1.4500000476837158,1.4500000476837158,1.4500000476837158,200
2002-03-14,1.5,1.5,1.5,1.5,1.5,500
2002-03-15,1.399999976158142,1.399999976158142,1.2999999523162842,1.2999999523162842,1.2999999523162842,1400
2002-03-18,1.5,1.5,1.5,1.5,1.5,100
2002-03-19,1.5,1.5,1.5,1.5,1.5,0
2002-03-20,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,2500
2002-03-21,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,100
2002-03-22,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0
2002-03-25,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0
2002-03-26,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0
2002-03-27,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,100
2002-03-28,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2002-03-29,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2002-04-01,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2002-04-02,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2002-04-03,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2002-04-04,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2002-04-05,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2002-04-08,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2002-04-09,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,500
2002-04-10,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0
2002-04-11,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0
2002-04-12,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0
2002-04-15,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,100
2002-04-16,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0
2002-04-17,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,400
2002-04-18,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9500000476837158,0
2002-04-19,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,10
2002-04-22,2.75,2.75,2.75,2.75,2.75,100
2002-04-23,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,200
2002-04-24,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,0
2002-04-25,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,0
2002-04-26,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,2.9000000953674316,100
2002-04-29,3.4000000953674316,3.450000047683716,3.299999952316284,3.450000047683716,3.450000047683716,5200
2002-04-30,4.099999904632568,4.099999904632568,3.9000000953674316,4.099999904632568,4.099999904632568,2300
2002-05-01,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,4.099999904632568,0
2002-05-02,4.300000190734863,4.900000095367432,4.25,4.900000095367432,4.900000095367432,10300
2002-05-03,5.349999904632568,5.849999904632568,5.349999904632568,5.849999904632568,5.849999904632568,11700
2002-05-06,6.349999904632568,6.650000095367432,5.5,5.5,5.5,5300
2002-05-07,5.0,5.050000190734863,4.5,4.800000190734863,4.800000190734863,10200
2002-05-08,5.75,5.75,5.199999809265137,5.75,5.75,10400
2002-05-09,6.400000095367432,6.900000095367432,6.400000095367432,6.550000190734863,6.550000190734863,16400
2002-05-10,6.25,6.25,5.75,5.900000095367432,5.900000095367432,1100
2002-05-13,5.900000095367432,6.449999809265137,5.900000095367432,6.150000095367432,6.150000095367432,1400
2002-05-14,5.599999904632568,5.599999904632568,5.099999904632568,5.099999904632568,5.099999904632568,5300
2002-05-15,5.699999809265137,5.699999809265137,5.5,5.5,5.5,600
2002-05-16,5.050000190734863,5.050000190734863,4.550000190734863,4.550000190734863,4.550000190734863,4300
2002-05-17,4.5,4.599999904632568,4.099999904632568,4.099999904632568,4.099999904632568,1500
2002-05-20,4.150000095367432,4.150000095367432,4.150000095367432,4.150000095367432,4.150000095367432,200
2002-05-21,3.75,4.0,3.75,4.0,4.0,400
2002-05-22,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,30
2002-05-23,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,0
2002-05-24,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,0
2002-05-27,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,0
2002-05-28,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,0
2002-05-29,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,4.050000190734863,0
2002-05-30,4.849999904632568,4.849999904632568,4.75,4.800000190734863,4.800000190734863,500
2002-05-31,4.949999809265137,4.949999809265137,4.949999809265137,4.949999809265137,4.949999809265137,200
2002-06-03,4.949999809265137,4.949999809265137,4.949999809265137,4.949999809265137,4.949999809265137,0
2002-06-04,5.25,5.25,5.25,5.25,5.25,70
2002-06-05,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,900
2002-06-06,4.550000190734863,5.099999904632568,4.550000190734863,5.099999904632568,5.099999904632568,1100
2002-06-07,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,300
2002-06-10,5.5,5.5,5.0,5.0,5.0,1000
2002-06-11,5.099999904632568,5.099999904632568,4.800000190734863,5.0,5.0,2000
2002-06-12,5.199999809265137,5.400000095367432,5.0,5.099999904632568,5.099999904632568,2300
2002-06-13,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,4.599999904632568,200
2002-06-14,5.0,5.5,5.0,5.5,5.5,2900
2002-06-17,5.949999809265137,6.599999904632568,5.599999904632568,6.599999904632568,6.599999904632568,14300
2002-06-18,7.75,7.800000190734863,6.25,6.599999904632568,6.599999904632568,14700
2002-06-19,6.949999809265137,7.5,6.900000095367432,7.0,7.0,10100
2002-06-20,6.5,6.949999809265137,6.5,6.949999809265137,6.949999809265137,1100
2002-06-21,6.849999904632568,6.949999809265137,6.400000095367432,6.449999809265137,6.449999809265137,2500
2002-06-24,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,100
2002-06-25,6.800000190734863,6.800000190734863,6.400000095367432,6.449999809265137,6.449999809265137,2800
2002-06-26,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,500
2002-06-27,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-06-28,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-07-01,6.0,6.25,6.0,6.25,6.25,3400
2002-07-02,6.099999904632568,7.300000190734863,6.099999904632568,6.300000190734863,6.300000190734863,3250
2002-07-03,6.5,6.699999809265137,6.5,6.699999809265137,6.699999809265137,3697
2002-07-04,6.349999904632568,6.900000095367432,6.349999904632568,6.699999809265137,6.699999809265137,4181
2002-07-05,6.650000095367432,6.949999809265137,6.5,6.900000095367432,6.900000095367432,9000
2002-07-08,7.0,8.25,6.849999904632568,7.900000095367432,7.900000095367432,17600
2002-07-09,8.0,8.199999809265137,7.5,7.550000190734863,7.550000190734863,5900
2002-07-10,7.550000190734863,7.550000190734863,6.5,6.599999904632568,6.599999904632568,1600
2002-07-11,6.349999904632568,7.0,6.300000190734863,7.0,7.0,900
2002-07-12,6.900000095367432,6.900000095367432,6.75,6.75,6.75,212
2002-07-15,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,100
2002-07-16,6.300000190734863,6.300000190734863,6.25,6.25,6.25,300
2002-07-17,6.099999904632568,6.099999904632568,6.0,6.099999904632568,6.099999904632568,2200
2002-07-18,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,6.050000190734863,400
2002-07-19,5.75,5.75,5.75,5.75,5.75,200
2002-07-22,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,750
2002-07-23,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-07-24,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-07-25,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,5.900000095367432,650
2002-07-26,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-07-29,4.75,5.650000095367432,4.75,5.650000095367432,5.650000095367432,1100
2002-07-30,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-07-31,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-08-01,5.900000095367432,5.900000095367432,5.449999809265137,5.5,5.5,1625
2002-08-02,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-08-05,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-08-06,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-08-07,5.5,5.5,5.400000095367432,5.400000095367432,5.400000095367432,500
2002-08-08,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-08-09,5.25,5.25,4.349999904632568,4.349999904632568,4.349999904632568,100
2002-08-12,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-08-13,4.0,4.25,4.0,4.25,4.25,300
2002-08-14,5.099999904632568,5.099999904632568,5.0,5.0,5.0,2
2002-08-15,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-08-16,4.5,4.5,4.5,4.5,4.5,100
2002-08-19,4.099999904632568,5.0,4.099999904632568,5.0,5.0,500
2002-08-20,5.75,5.75,5.050000190734863,5.050000190734863,5.050000190734863,300
2002-08-21,4.349999904632568,4.5,4.349999904632568,4.5,4.5,700
2002-08-22,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-08-23,4.0,5.349999904632568,4.0,4.800000190734863,4.800000190734863,900
2002-08-26,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-08-27,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-08-28,4.5,4.599999904632568,4.5,4.550000190734863,4.550000190734863,500
2002-08-29,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-08-30,5.25,5.300000190734863,4.5,4.5,4.5,800
2002-09-02,4.5,4.5,4.5,4.5,4.5,200
2002-09-03,4.25,4.25,4.25,4.25,4.25,300
2002-09-04,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-09-05,4.949999809265137,4.949999809265137,4.949999809265137,4.949999809265137,4.949999809265137,20
2002-09-06,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-09-09,4.300000190734863,4.300000190734863,4.300000190734863,4.300000190734863,4.300000190734863,300
2002-09-10,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-09-11,4.300000190734863,4.300000190734863,4.300000190734863,4.300000190734863,4.300000190734863,100
2002-09-12,4.300000190734863,4.349999904632568,4.300000190734863,4.349999904632568,4.349999904632568,800
2002-09-13,4.349999904632568,4.349999904632568,4.300000190734863,4.300000190734863,4.300000190734863,1500
2002-09-16,4.0,4.150000095367432,4.0,4.150000095367432,4.150000095367432,400
2002-09-17,4.25,4.25,4.199999809265137,4.25,4.25,1100
2002-09-18,3.549999952316284,4.0,3.5,4.0,4.0,1300
2002-09-19,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,400
2002-09-20,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-09-23,3.950000047683716,4.0,3.950000047683716,3.950000047683716,3.950000047683716,3
2002-09-24,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,1000
2002-09-25,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,100
2002-09-26,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,6.300000190734863,0
2002-09-27,3.5,3.5,3.5,3.5,3.5,500
2002-09-30,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,100
2002-10-01,3.0,3.5,3.0,3.5,3.5,300
2002-10-02,6.300000190734863,6.300000190734863,3.5,3.5,3.5,0
2002-10-03,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,300
2002-10-04,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,3.049999952316284,0
2002-10-07,3.25,3.25,3.25,3.25,3.25,500
2002-10-08,3.8499999046325684,3.9000000953674316,3.8499999046325684,3.8499999046325684,3.8499999046325684,100
2002-10-09,3.5,4.199999809265137,3.5,3.799999952316284,3.799999952316284,1200
