Date,Open,High,Low,Close,Adj Close,Volume
2014-08-25,23.600000381469727,24.780000686645508,23.600000381469727,24.780000686645508,24.77806282043457,500
2014-08-26,26.010000228881836,26.010000228881836,26.010000228881836,26.010000228881836,26.007966995239258,55
2014-08-27,27.309999465942383,27.309999465942383,27.309999465942383,27.309999465942383,27.307863235473633,125
2014-08-28,28.670000076293945,28.670000076293945,28.670000076293945,28.670000076293945,28.66775894165039,75
2014-09-01,30.100000381469727,30.100000381469727,30.100000381469727,30.100000381469727,30.097646713256836,50
2014-09-02,31.600000381469727,31.600000381469727,31.600000381469727,31.600000381469727,31.5975284576416,25
2014-09-03,33.18000030517578,33.18000030517578,33.18000030517578,33.18000030517578,33.177406311035156,75
2014-09-04,34.83000183105469,34.83000183105469,34.83000183105469,34.83000183105469,34.82727813720703,10
2014-09-05,36.56999969482422,36.56999969482422,36.56999969482422,36.56999969482422,36.567138671875,25
2014-09-08,38.38999938964844,38.38999938964844,38.38999938964844,38.38999938964844,38.38699722290039,25
2014-09-09,42.220001220703125,42.220001220703125,42.220001220703125,42.220001220703125,42.216697692871094,50
2014-09-10,46.439998626708984,46.439998626708984,46.439998626708984,46.439998626708984,46.43636703491211,5
2014-09-11,51.08000183105469,51.08000183105469,51.08000183105469,51.08000183105469,51.07600784301758,10
2014-09-12,53.630001068115234,53.630001068115234,53.630001068115234,53.630001068115234,53.62580871582031,5
2014-09-15,56.310001373291016,56.310001373291016,56.310001373291016,56.310001373291016,56.305599212646484,25
2014-09-16,59.119998931884766,59.119998931884766,59.119998931884766,59.119998931884766,59.11537551879883,25
2014-09-17,62.06999969482422,62.06999969482422,62.06999969482422,62.06999969482422,62.065147399902344,55
2014-09-18,62.06999969482422,62.06999969482422,62.06999969482422,62.06999969482422,62.065147399902344,0
2014-09-19,65.16999816894531,65.16999816894531,65.16999816894531,65.16999816894531,65.16490173339844,25
2014-09-22,68.41999816894531,68.41999816894531,68.41999816894531,68.41999816894531,68.4146499633789,25
2014-09-23,71.83999633789062,71.83999633789062,71.83999633789062,71.83999633789062,71.83438110351562,25
2014-09-24,71.83999633789062,71.83999633789062,71.83999633789062,71.83999633789062,71.83438110351562,0
2014-09-25,75.43000030517578,75.43000030517578,75.43000030517578,75.43000030517578,75.42410278320312,5
2014-09-26,79.19999694824219,79.19999694824219,79.19999694824219,79.19999694824219,79.19380187988281,25
2014-09-29,83.16000366210938,83.16000366210938,83.16000366210938,83.16000366210938,83.15350341796875,50
2014-09-30,83.16000366210938,83.16000366210938,83.16000366210938,83.16000366210938,83.15350341796875,0
2014-10-01,83.16000366210938,83.16000366210938,83.16000366210938,83.16000366210938,83.15350341796875,0
2014-10-07,83.16000366210938,83.16000366210938,83.16000366210938,83.16000366210938,83.15350341796875,0
2014-10-08,83.16000366210938,83.16000366210938,83.16000366210938,83.16000366210938,83.15350341796875,0
2014-10-09,83.16000366210938,83.16000366210938,83.16000366210938,83.16000366210938,83.15350341796875,0
2014-10-10,83.16000366210938,83.16000366210938,83.16000366210938,83.16000366210938,83.15350341796875,0
2014-10-13,87.30999755859375,87.30999755859375,87.30999755859375,87.30999755859375,87.30316925048828,25
2014-10-14,87.30999755859375,87.30999755859375,87.30999755859375,87.30999755859375,87.30316925048828,0
2014-10-15,87.30999755859375,87.30999755859375,87.30999755859375,87.30999755859375,87.30316925048828,0
2014-10-16,91.5999984741211,91.66999816894531,91.5999984741211,91.66999816894531,91.66282653808594,50
2014-10-17,96.25,96.25,96.25,96.25,96.24246978759766,125
2014-10-20,96.25,96.25,96.25,96.25,96.24246978759766,0
2014-10-21,96.25,96.25,96.25,96.25,96.24246978759766,0
2014-10-22,98.0,101.05000305175781,98.0,100.80000305175781,100.79212188720703,55
2014-10-27,100.80000305175781,100.80000305175781,100.80000305175781,100.80000305175781,100.79212188720703,0
2014-10-28,111.08999633789062,111.08999633789062,111.08999633789062,111.08999633789062,111.08130645751953,50
2014-10-29,116.63999938964844,116.63999938964844,116.63999938964844,116.63999938964844,116.63087463378906,70
2014-10-30,116.63999938964844,116.63999938964844,116.63999938964844,116.63999938964844,116.63087463378906,0
2014-10-31,122.47000122070312,122.47000122070312,122.47000122070312,122.47000122070312,122.4604263305664,5
2014-11-03,122.47000122070312,122.47000122070312,122.47000122070312,122.47000122070312,122.4604263305664,0
2014-11-05,128.39999389648438,128.39999389648438,128.39999389648438,128.39999389648438,128.38995361328125,5
2014-11-07,128.39999389648438,128.39999389648438,128.39999389648438,128.39999389648438,128.38995361328125,0
2014-11-10,128.39999389648438,128.39999389648438,128.39999389648438,128.39999389648438,128.38995361328125,0
2014-11-11,128.39999389648438,128.39999389648438,128.39999389648438,128.39999389648438,128.38995361328125,0
2014-11-12,134.80999755859375,134.80999755859375,134.80999755859375,134.80999755859375,134.79945373535156,5
