2014-01-03,0.9987012993328543,1.0008149187328377
2014-01-06,0.995723236305221,0.9978168619509212
2014-01-07,0.9916752855240419,0.9942435347765664
2014-01-08,0.9960197830714587,0.9989746891594463
2014-01-09,0.9954717658884361,0.9974927565741525
2014-01-10,0.9910524675667479,0.9939204393613422
2014-01-13,0.9978464309326212,1.0007290089577563
2014-01-14,0.9989656847303017,1.0028624168836102
2014-01-15,1.0006930803678984,1.0048563252410356
2014-01-16,1.00570660700234,1.0110949858295042
2014-01-17,1.001082478936649,1.006587557478462
2014-01-20,0.9967814080803831,1.0037639281817285
2014-01-21,0.989838477202931,0.997007227058087
2014-01-22,0.9772435152632716,0.9848096626662189
2014-01-23,0.9718422447040737,0.9778044618914318
2014-01-24,0.9730593988292348,0.97919952274017
2014-01-27,0.972236729270697,0.9801288182020453
2014-01-28,0.9785689494772645,0.9852662906304752
2014-01-29,0.9777644836264192,0.9846526076020926
2014-01-30,0.9713750717939044,0.9787325234434816
2014-01-31,0.9728773577366788,0.9808672687191772
2014-02-03,0.9747410914586638,0.9821735615540036
2014-02-04,0.9893193211469659,0.9968975468325765
2014-02-05,1.0018343000946017,1.0092861460765985
2014-02-06,0.9994031592967662,1.0074030565352292
2014-02-07,1.0061694469443008,1.0129863009646116
2014-02-10,1.0129336094416554,1.0187714371930325
2014-02-11,1.015838560295844,1.0216241321989281
2014-02-12,1.0197509658285246,1.0258511047063286
2014-02-13,1.021754337391323,1.0283928131650728
2014-02-14,1.0142895287697364,1.021823632103367
2014-02-18,1.0206026927408627,1.028362874153761
2014-02-19,1.0137943644857144,1.023423858600253
2014-02-20,1.028643845370454,1.0348536452217327
2014-02-21,1.0312659802296127,1.0326080978646273
2014-02-24,1.0296541569775792,1.0309492157233058
2014-02-25,1.0297484251013507,1.031435371795262
2014-02-26,1.0376200393781148,1.0381870077813085
2014-02-27,1.0393650656186226,1.0405809022613617
2014-02-28,1.0419887678296973,1.0436632876279672
2014-03-03,1.0458871160076315,1.0468529156647366
2014-03-04,1.0507794319205634,1.0516107715080256
2014-03-05,1.042241148246062,1.0440921006059234
2014-03-06,1.041448974014294,1.0433324258139693
2014-03-07,1.036546458192456,1.0392985580100123
2014-03-10,1.0389251080499942,1.040914298047295
2014-03-11,1.0414406423127607,1.0425905508324735
2014-03-12,1.0388353609831613,1.0387066983808741
2014-03-13,1.0405972441585059,1.0427062554878455
2014-03-14,1.047700899500566,1.04921283702405
2014-03-17,1.0399884405500257,1.0389016619068445
2014-03-18,1.0348592636795986,1.0329585026286496
2014-03-19,1.0371091532280634,1.0351276485456382
2014-03-20,1.029309898467777,1.0287865744009146
2014-03-21,1.0335531178959603,1.0319568822001217
2014-03-24,1.0242919234281953,1.027731340505982
2014-03-25,1.0305625558265592,1.0347406484358144
2014-03-26,1.0342383101852324,1.0380624108656928
2014-03-27,1.036954577809518,1.0453397942093472
2014-03-28,1.0448859607257381,1.0512131399570102
2014-03-31,1.0544225273141739,1.0574931264875533
2014-04-01,1.052520924429856,1.054638818893754
2014-04-02,1.0543495706074955,1.0590671783806664
2014-04-03,1.0422022167272549,1.0476404080669857
2014-04-04,1.0520628384592505,1.0571964777581926
2014-04-07,1.0568261751867554,1.060689244402308
2014-04-08,1.047537922571547,1.05318398115208
2014-04-09,1.0384637156715923,1.0449029812782824
2014-04-10,1.0389318061616706,1.0450855343199583
2014-04-11,1.0392664456750804,1.0453623805074415
2014-04-14,1.0423910713840072,1.0495014682149018
2014-04-15,1.046179257828739,1.0542346928661053
2014-04-16,1.0434766465148448,1.051333683989709
2014-04-17,1.049530560842877,1.0549550978871358
2014-04-21,1.0500128304105643,1.0528608026834283
2014-04-22,1.052692072653236,1.0568475260294958
2014-04-23,1.050681338389043,1.0549497956351719
2014-04-24,1.0530008685981815,1.0568275181587552
2014-04-25,1.0617433361445683,1.064218865576637
2014-04-28,1.066831352204885,1.0690331598167986
2014-04-29,1.0658313543404285,1.0690507539966545
2014-04-30,1.0750668410807518,1.0798002980360908
2014-05-01,1.0698311117126245,1.075378030716083
2014-05-02,1.0673038993436919,1.0736103600105902
2014-05-05,1.070845000488721,1.077072854464532
2014-05-06,1.064495972891332,1.072348901896153
2014-05-07,1.0630981526184449,1.0699265170684957
2014-05-08,1.0731205371485557,1.077996216108878
2014-05-09,1.0728998185828882,1.077127736277162
2014-05-12,1.0713087101636356,1.076405582339258
2014-05-13,1.0683031764674056,1.072821761062575
2014-05-14,1.0604916548877206,1.0647093702885584
2014-05-15,1.0567412018587237,1.0607401514943569
2014-05-16,1.0614024813468186,1.0652430768005876
2014-05-20,1.064094738949336,1.0682774278436498
2014-05-21,1.064675125558568,1.0689255706942438
2014-05-22,1.0691751176432194,1.0722960352535995
2014-05-23,1.06286536424883,1.065995174494809
2014-05-26,1.0589214267275153,1.0636344324560951
2014-05-27,1.0628569813327824,1.0675810493151041
2014-05-28,1.061072261146801,1.0645050850036317
2014-05-29,1.0600533494198787,1.0644484772118183
2014-05-30,1.0633199736045622,1.0671343579351544
2014-06-02,1.0636400524693133,1.0675387613285339
2014-06-03,1.0658572808575186,1.0685687753176427
2014-06-04,1.0715729738240212,1.0743408229841755
2014-06-05,1.0745878040574797,1.077253973132035
2014-06-06,1.0765801659050427,1.080225367110147
2014-06-09,1.0818384193219446,1.0851513661632117
2014-06-10,1.0819763194453926,1.0876204213942977
2014-06-11,1.0827932770797029,1.0892222116813517
2014-06-12,1.0881394918972724,1.0942569524000807
2014-06-13,1.090786031327638,1.096704545316268
2014-06-16,1.0931158340611407,1.1000936713515024
2014-06-17,1.098741022047977,1.1072271372577625
2014-06-18,1.1042054355012332,1.1116174695517311
2014-06-19,1.107468983330483,1.1164047568311235
2014-06-20,1.1012444340045688,1.1086793678199163
2014-06-23,1.103833383290475,1.1115338236003285
2014-06-24,1.1090699502423573,1.1168229493061033
2014-06-25,1.116181095304165,1.1232145071509492
2014-06-26,1.122315146474753,1.131141072883035
2014-06-27,1.1256257528937266,1.1347203400409418
2014-06-30,1.126881211806962,1.136554288995036
2014-07-02,1.1296216138728532,1.1397737146881028
2014-07-03,1.122991407591143,1.135294056630318
2014-07-04,1.119533468918542,1.131167143948394
2014-07-07,1.1268565200546037,1.1399610432992064
