Date,x_close,Skewness,Kurtosis,y_close
2003-01-06,-0.025259818013123343,0.0,0.0,0.9679605256365004
2003-01-07,0.0,0.0,0.0,0.9747401819868766
2003-01-08,0.006952807415021882,0.0,0.0,1.0069528074150218
2003-01-09,0.0,0.0,0.0,1.0069528074150218
2003-01-10,0.022831988485821245,0.0,0.0,1.0228319884858212
2003-01-13,-0.0022598515227247786,0.0,0.0,1.0205721369630965
2003-01-14,-0.006810594256793186,0.0,0.0,0.9909295542204821
2003-01-15,0.059686254585053625,0.0,0.0,1.0528756603282603
2003-01-16,0.0399630544011104,0.0,0.0,1.099649308986164
2003-01-17,-0.029290545348545194,0.0,0.0,1.010672509052565
2003-01-20,0.006349125764411504,0.7229890857248538,0.18684325626693,0.9770585804158664
2003-01-21,-0.045314987174336206,0.7503285566561246,0.78751796494128,0.9610341385900754
2003-01-22,0.015334117332676991,0.17713836358884452,0.18505176779956178,0.9700191301583406
2003-01-23,-0.013129232345589223,0.07718744936489118,0.06843517854427716,1.0022048849870877
2003-01-24,-0.024527341435263757,0.19939631462446203,-0.17626581328393032,0.962343426219147
2003-01-27,-0.04383640603043629,0.6181269073896667,-0.0006338558604817024,0.9316362525343
2003-01-28,0.03019997336348473,0.6491956993678328,-0.4094109472273897,0.9863635673330484
2003-01-29,-0.013825358676793777,0.30075077187569904,-1.2027807177648602,1.0163746146866908
2003-01-30,-0.014018938682109156,0.340602098408382,-1.1192220448808574,0.9721557026410972
2003-01-31,-0.019002888574962275,0.4212513887899063,-0.5218498930753883,0.9669781727429286
2003-02-03,0.014286055749309256,0.3292711514780646,-0.32125170613759213,0.9952831671743471
2003-02-04,0.011750989115450349,0.28901874376327197,-0.6693023766733837,1.0260370448647596
2003-02-05,-0.01649042159180029,0.030386362565229322,-0.6870930620894917,0.9952605675236501
2003-02-06,0.004739432476349974,0.4470367931001719,0.06789932848285885,0.9882490108845496
2003-02-07,0.004716832825653051,0.15393553414034275,-0.32808249312349647,1.009456265302003
2003-02-10,-0.009456265302003046,-0.25045362131655474,0.0967792435532866,0.9952605675236501
2003-02-11,-0.011947463387201393,0.6308179272592285,-0.5765471921697922,0.9785962713107956
2003-02-12,-0.002406784161286015,0.5235877556728795,-1.5860531073275657,0.9856457524515126
2003-02-13,0.0,0.276907463481484,-1.5478496990797592,0.9975932158387141
2003-02-14,-0.029341991676756038,-0.04020700737742814,-1.2879354391100557,0.970658008323244
2003-02-17,0.0436962392252434,-0.5838214433068393,-0.08750958243423002,1.0143542475484877
2003-02-18,0.004739432476349974,1.0660465819198892,2.471838319889814,1.0484356717015937
2003-02-19,0.0,1.2314851264304325,3.2334907942046014,1.00473943247635
2003-02-20,-0.011890800918871559,1.134730303667239,3.737544349440503,0.9881091990811284
2003-02-21,0.004773202170208347,1.3694977713525847,3.9124800422464014,0.9928824012513368
2003-02-24,0.0,1.3680660292997255,3.906513917297133,1.0047732021702085
2003-02-25,-0.0192312184859334,1.2397959921193011,3.879119155597415,0.9807687815140668
2003-02-26,0.063475934306586,1.159174958974458,3.272209831465595,1.0442447158206525
2003-02-27,0.013574730563764546,1.1734478335613154,1.1102917928890488,1.0770506648703504
2003-02-28,-0.02272804449247048,0.9924620192429449,0.7607362821086747,0.9908466860712941
2003-03-03,0.029447196196258893,1.1532319929372505,0.8911526911933914,1.0067191517037886
2003-03-04,-0.013483288010759641,1.3144779857717124,2.1853368253976537,1.015963908185499
2003-03-05,-0.03218672221333227,1.4051822403825787,2.0857143160057525,0.954329989775908
2003-03-06,-0.0046838546065594115,1.2039695817835072,1.424456159323956,0.9631294231801084
2003-03-07,-0.026160814533728247,1.1565453139544626,1.4510419350766224,0.9691553308597124
2003-03-10,-0.01701140731432624,1.2844898127630382,1.3818033264400853,0.9568277781519454
2003-03-11,-0.00985230815516412,1.425140157741151,1.562527400112172,0.9731362845305096
2003-03-12,-0.01245343284135121,1.3899119455703117,1.599616666895022,0.9776942590034846
2003-03-13,-0.010075663800484424,1.1367592856165458,1.055778578935758,0.9774709033581644
2003-03-14,0.0,1.7254580046937764,4.372526829460024,0.9899243361995156
2003-03-17,-0.015306528077569756,1.3268345385604603,3.2198403970694063,0.9846934719224304
2003-03-18,0.0,-0.6312052827440849,0.43170964702891634,0.9846934719224304
2003-03-19,-0.005154479069966442,-0.6117031844807164,-0.1356792211145037,0.9948455209300336
2003-03-20,0.022989500003830977,-0.6029088422596472,0.24261513375097854,1.0178350209338645
2003-03-21,0.005037799716983914,1.2065768335390794,2.6258087941236194,1.0280272997208149
2003-03-24,-0.020305289258824098,1.3507474332263765,2.1303556289922323,0.98473251045816
2003-03-25,-0.005141583124208768,1.161731256914295,1.8383220830026623,0.9745531276169672
2003-03-26,-0.026111270462485545,1.068259017788015,1.8358162958011865,0.9687471464133056
2003-03-27,0.005277246222434667,0.5711950743490867,0.9291505441606578,0.9791659757599492
2003-03-28,-0.002635096469230384,0.1958080188868185,0.3332535960044254,1.0026421497532043
2003-03-31,-0.021333985072302632,0.26526451989525063,0.4328301459272521,0.9760309184584668
