Date,x_close,Skewness,Kurtosis,y_close
2003-01-06,-0.0011897245882529408,0.0,0.0,0.9776329581957829
2003-01-07,0.0011897245882529323,0.0,0.0,1.0
2003-01-08,0.020012468861385503,0.0,0.0,1.0212021934496385
2003-01-09,0.00812558719635717,0.0,0.0,1.0281380560577429
2003-01-10,0.025115557638907174,0.0,0.0,1.0332411448352643
2003-01-13,0.0,0.0,0.0,1.0251155576389073
2003-01-14,-0.0033881272437519773,0.0,0.0,0.996611872756248
2003-01-15,0.019048025481964173,0.0,0.0,1.015659898238212
2003-01-16,0.025206924183360523,0.0,0.0,1.0442549496653248
2003-01-17,-0.03524601071429618,0.0,0.0,0.9899609134690645
2003-01-20,0.004474576845119955,-1.1750022406035425,1.962894528311451,0.969228566130824
2003-01-21,0.027519645448443285,-1.3148104702788532,2.4254523758835456,1.0319942222935634
2003-01-22,-0.01091731559314198,-1.4446337300363303,2.422101041726579,1.0166023298553013
2003-01-23,0.02493358251633313,-0.9059764699187841,0.7478709379299904,1.0140162669231911
2003-01-24,-0.04713202128969317,-0.9912315635134666,0.5018376619102867,0.97780156122664
2003-01-27,-0.04946394200829368,-0.7972616128284746,-0.3190906822932944,0.9034040367020132
2003-01-28,0.012888365893269908,-0.4990926458736436,-1.4250885302373122,0.9634244238849764
2003-01-29,-0.014068263874598313,-0.6487448357076786,-1.4049544473519728,0.9988201020186716
2003-01-30,-0.015467286048098546,-0.3505103876716315,-1.5039451101946948,0.9704644500773032
2003-01-31,0.0035906774840670282,-0.08560469376286996,-1.2537775315103958,0.9881233914359684
2003-02-03,0.004767555222665684,-0.5142316585540456,-0.5975528656961169,1.0083582327067326
2003-02-04,0.0023754205729183647,-0.5168001315133784,-0.6008375884948833,1.007142975795584
2003-02-05,-0.007142975795583898,-0.6747968850659116,-0.22049323292456524,0.9952324447773344
2003-02-06,0.0189354798033746,-0.7337069069762842,-0.14705441906834738,1.0117925040077906
2003-02-07,-0.004700396512291089,-0.9040809429916714,-0.14844304669525998,1.0142350832910836
2003-02-10,-0.01304095660548665,-1.3931389727511116,2.885981715575575,0.9822586468822224
2003-02-11,-0.020495090632995882,0.375338006015719,-0.8996808664897253,0.9664639527615176
2003-02-12,-0.007335015375775031,0.618337655431725,-0.020788186791691032,0.9721698939912292
2003-02-13,0.0,0.5443495926032937,0.29076866084608266,0.9926649846242248
2003-02-14,-0.0336899639406235,0.2966345930515746,0.8436647765514866,0.9663100360593764
2003-02-17,0.039806254769965736,-0.3181076906481195,0.8893900219731012,1.0061162908293422
2003-02-18,0.06263114631298385,0.79551725058007,1.3392217168450413,1.1024374010829496
2003-02-19,-0.010362746327740662,1.0508890041456735,0.6778011560176864,1.0522683999852434
